  4284.5131  23333.3095     .197   13250  5\2  36583  7\2  66.6   II     
  4284.0799  23335.6692     .263                           76.1          
  4283.7978  23337.2056     .209                           71.2          
  4283.7494  23337.4696     .376                           70.4          
  4283.5184  23338.7277    6.809   32576  7\2   9238  9\2  73.4   II     
  4283.2852  23339.9987     .758                           73.6          
  4283.1048  23340.9814    7.890   12847  3    36188  2    70.6   I      
  4283.0721  23341.1598    2.248   15970  3    39311  4    66.7   I      
  4283.0092  23341.5026    5.843                          109.8          
  4282.9791  23341.6665     .801                           69.7          
  4282.3695  23344.9890     .455   15236  3\2  38581  5\2  84.4   II ?   
  4282.1627  23346.1166     .270   34019  3\2  10673  5\2  47.9   II ?   
  4282.0889  23346.5187   11.949   31141  3     7795  4    65.3   I      
  4282.0413  23346.7783   63.472   29515  9\2   6168  7\2  73.7   II     
  4281.8762  23347.6787    2.663   39694  5    16346  4    71.6   I      
  4281.4145  23350.1964    7.731    8460  3\2  31810  5\2  72.8   II     
  4281.2406  23351.1448     .155                           79.8          
  4281.0678  23352.0873   11.780    1521  5\2  24873  5\2  72.2   II     
  4280.9301  23352.8385     .438                           72.5          
  4280.8796  23353.1138     .275                           71.4          
  4280.5681  23354.8136   17.158    5563  1    28917  2    71.9   I      
  4280.3220  23356.1561     .387   42286  3    18930  3    72.1   I      
  4280.2554  23356.5197     .203   37840  9\2  14484 11\2  73.6   II     
  4280.2220  23356.7016     .241   10855  7\2  34212  5\2  73.3   II     
  4279.6380  23359.8892     .812   40861  4    17501  5    71.3   I      
  4279.4959  23360.6648     .180   44437  6    21077  5    77.3   I      
  4279.2817  23361.8342     .542   37307  3    13945  3    71.4   I      
  4279.0627  23363.0293    1.621   38529  3    15166  3    73.2   I      
  4278.9032  23363.9002     .239                           76.0          
  4278.8238  23364.3337     .659                           73.4          
  4278.5107  23366.0439     .164   16818  7\2  40184  7\2  79.4   II     
  4278.3232  23367.0675   24.002   14204  5    37571  5    70.5   I      
  4277.9994  23368.8366     .613                           71.2          
  4277.9389  23369.1666     .399                           72.8          
  4277.3139  23372.5812   84.817       0  3\2  23372  3\2  71.2   II     
  4277.1591  23373.4275     .724    3687  2    27061  2    81.6   I      
  4277.0409  23374.0735    1.113   32959  3\2   9585  5\2  71.5   II     
  4276.9863  23374.3715     .273   38165  7\2  14790  7\2  57.7   II ?   
  4276.9655  23374.4853    2.211   39939 11\2  16564 11\2  75.1   II     
  4276.9108  23374.7842     .228   38617  9\2  15242  9\2  65.1   II     
  4276.8073  23375.3500    9.689   31754  5\2   8378  7\2  71.0   II     
  4276.2808  23378.2281     .206                           75.9          
  4276.0490  23379.4952     .185                           75.3          
  4275.5678  23382.1264     .485    6362  2    29744  3    98.8   I      
  4275.3622  23383.2509     .212                           75.3          
  4275.1660  23384.3238     .171   34167  3    10783  2    78.0   I      
  4274.8166  23386.2354    1.673   13847  2    37234  2    60.2   I      
  4274.7969  23386.3432    1.701                           83.3   Cr I       
  4274.5164  23387.8776     .159                           76.2          
  4274.3553  23388.7590    2.098   11601  1    34989  1    71.3   I      
  4274.3201  23388.9515    1.125   38179  9\2  14790  7\2  70.8   II     
  4274.2211  23389.4936     .884   14226  0    37616  1    73.6   I      
  4274.0246  23390.5685    5.332   38740 11\2  15349 11\2  72.4   II     
  4273.9099  23391.1962     .376   39010  3    15618  3    74.7   I      
  4273.6877  23392.4126     .220                           74.4          
  4273.6265  23392.7476     .357                           70.6          
  4273.3575  23394.2203   32.751   31773  9\2   8378  7\2  71.7   II     
  4272.8745  23396.8645   18.249    8800  4    32197  3    72.2   I      
  4272.7824  23397.3690     .274                          100.7          
  4272.3805  23399.5698     .155                           41.1          
  4272.3373  23399.8061     .379                           48.6          
  4272.3033  23399.9926   18.644    3687  2    27087  1    72.0   I      
  4272.2710  23400.1693     .301                           36.9          
  4272.2553  23400.2557     .559   13088  3    36488  2    51.1   I  ?   
  4272.1549  23400.8051     .901   15863  2    39264  3    75.9   I      
  4272.1285  23400.9498    3.026   36576  4    13175  4    70.1   I      
  4272.0812  23401.2091    2.791                           70.3          
  4272.0337  23401.4695     .324   14204  5    37605  4    67.8   I      
  4271.7601  23402.9679     .237                           99.8          
  4271.5500  23404.1190     .203   37679 11\2  14275  9\2  79.5   II     
  4271.4397  23404.7237    3.083                           75.1          
  4271.2656  23405.6772     .255   28232  2     4826  3    70.9   III    
  4271.1049  23406.5581    1.826    1859  3\2  25266  1\2  71.7   II     
  4271.0825  23406.6809     .613   35878  7\2  12472  5\2  75.8   II     
  4270.7349  23408.5859    2.099   37890  5    14481  6    72.7   I      
  4270.3290  23410.8106    1.715   38863  5\2  15453  7\2  70.9   II     
  4269.9426  23412.9291    9.796    8111  4    31523  3    71.2   I      
  4269.8531  23413.4200     .159                           56.7          
  4269.0640  23417.7479    1.971   33831  4    10414  4    71.8   I      
  4268.9845  23418.1837     .168                           73.1          
  4267.7432  23424.9953     .232                           74.9          
  4267.7176  23425.1354     .217   39458  7\2  16033  5\2  78.1   II     
  4267.6556  23425.4758     .201                           74.6          
  4267.5840  23425.8688     .496                           72.9          
  4267.5192  23426.2248    1.294   36328  3\2  12902  3\2  72.7   II     
  4267.2947  23427.4568     .152                           83.5          
  4267.2252  23427.8387     .460                           73.2          
  4266.4485  23432.1033     .410    3865  1    27297  1    74.2   I      
  4265.5485  23437.0474     .153                           83.5          
  4265.4901  23437.3683     .537   34553  9\2  11116  7\2  72.9   II     
  4265.3962  23437.8840     .180   11802  2    35240  3    75.4   I      
  4265.0362  23439.8624     .154   42008  1\2  18568  1\2  79.8   II     
  4264.9452  23440.3628     .226   37542  3\2  14101  1\2  73.1   II     
  4264.8957  23440.6346     .165                           59.8          
  4264.5847  23442.3441     .339                           76.5          
  4264.3757  23443.4930     .243   45126  9\2  21682  7\2  84.0   II ?   
  4264.3399  23443.6898    2.872    7280  2    30723  1    72.9   I      
  4264.1065  23444.9732     .984   35021  3\2  11576  3\2  72.3   II     
  4263.7719  23446.8126     .198   48320  5\2  24873  5\2  72.3   II     
  4263.7387  23446.9953     .215                           77.9          
  4263.3561  23449.0993    3.480    9400  5\2  32850  5\2  70.7   II     
  4263.2214  23449.8402     .544   40861  4    17411  3    71.6   I      
  4262.7393  23452.4923     .298   41223 11\2  17771 11\2  76.6   II     
  4262.6124  23453.1907    6.585                           71.9          
  4262.4547  23454.0584     .305                           76.6          
  4261.9665  23456.7449    1.065                           71.9          
  4261.4920  23459.3565    1.914   37404  3    13945  3    81.4   I      
  4261.2754  23460.5491    1.936    1521  5\2  24982  7\2  72.3   II     
  4261.0637  23461.7148     .162                           84.8          
  4260.9846  23462.1504    4.263   35576  3    12114  2    70.8   I      
  4260.9365  23462.4150     .227   41676  3\2  18214  3\2  62.0   II ?   
  4260.8028  23463.1514    1.148   38953  5    15490  5    74.4   I      
  4260.4019  23465.3589     .294   13297  4    36762  3    59.0   I  ?   
  4260.3330  23465.7385   21.574    9804  5    33270  4    70.8   I      
  4260.2866  23465.9943    1.277   34707  3    11241  3    58.6   I      
  4260.1989  23466.4771     .330                           62.3          
  4260.1374  23466.8160     .727   38956  4    15490  5    75.5   I      
  4259.9900  23467.6281     .242                           82.6          
  4259.7207  23469.1112     .336                           72.2          
  4259.4941  23470.3599    4.649   31265  3     7795  4    71.8   I      
  4258.9955  23473.1077    1.141                           71.8          
  4258.9390  23473.4192     .163                           74.0          
  4258.5204  23475.7262   18.492   31271  5     7795  4    70.1   I      
  4258.4724  23475.9911     .213                           46.9          
  4258.2325  23477.3132     .565                           70.0          
  4257.8983  23479.1564    4.412                           71.2          
  4257.4963  23481.3730   99.259       0  2    23481  1    71.4   I      
  4257.4065  23481.8685     .359                           36.3          
  4257.3643  23482.1009     .327                           40.1          
  4256.2537  23488.2281   37.488    7502  3    30990  3    73.2   I      
  4256.0960  23489.0988    4.164   33209  7\2   9720  7\2  72.5   II     
  4256.0734  23489.2230     .295                           93.2          
  4256.0374  23489.4221     .296   37521  3    14032  2    64.0   I      
  4255.9293  23490.0188     .204                           68.6          
  4255.7972  23490.7476    6.571    6362  2    29853  2    69.8   I      
  4255.7648  23490.9266    1.256                           59.9          
  4255.7519  23490.9978    1.948   39837  3    16346  4    75.8   I      
  4255.5880  23491.9025     .164                           68.3          
  4255.4711  23492.5475     .692                           73.5          
  4255.3812  23493.0441     .202                           69.8          
  4255.2373  23493.8385    8.026                           70.4          
  4254.4533  23498.1679    1.148   32736  7\2   9238  9\2  71.3   II     
  4254.3780  23498.5837    1.064   15970  3    39468  3    71.6   I      
  4254.3355  23498.8187    2.012                           97.7   Cr I       
  4254.0180  23500.5724     .269   41223 11\2  17722  9\2  73.6   II     
  4253.8674  23501.4041    1.364   34174  5\2  10673  5\2  73.3   II     
  4253.7471  23502.0690     .172                           72.2          
  4253.5707  23503.0433     .286                           39.6          
  4253.5385  23503.2215   19.030   13297  4    36800  4    72.8   I      
  4253.3894  23504.0454     .500   37748  2    14243  1    72.0   I      
  4253.3586  23504.2156     .303                           73.5          
  4252.0331  23511.5425     .239                           72.4          
  4251.4221  23514.9216     .524   34298  1    10783  2    73.4   I      
  4251.2875  23515.6657    2.116    2869  3    26384  4    72.9   I      
  4251.0780  23516.8245     .651    7502  3    31019  4    70.9   I      
  4250.8387  23518.1486     .853   35395  2    11877  1    71.0   I      
  4250.7750  23518.5011    6.438    4961  4    28480  4    71.1   I      
  4250.4178  23520.4772     .458                           36.0          
  4250.3432  23520.8903   13.066   28011  3\2   4490  5\2  81.2   II ?   
  4250.3147  23521.0482  117.066       0  2    23521  3    70.6   I      
  4249.6791  23524.5656    2.176    7828  1\2  31353  3\2  72.5   II     
  4249.4762  23525.6891    2.539   11802  2    35328  1    71.0   I      
  4249.1758  23527.3519     .172                           78.1          
  4248.8622  23529.0884     .305                           72.3          
  4248.7400  23529.7654    1.197                           72.6          
  4248.5186  23530.9912    2.192   31774  3     8243  2    71.6   I      
  4248.3909  23531.6990    8.654   31326  4     7795  4    71.1   I      
  4248.3575  23531.8837     .182                           39.8          
  4248.2720  23532.3573     .236   40886  2    17354  1    69.0   I      
  4248.1806  23532.8637     .245    7280  2    30812  2    73.2   I      
  4247.9886  23533.9272    6.865   32736  7\2   9202  7\2  76.9   II     
  4247.9166  23534.3264     .322                           63.9          
  4247.8594  23534.6430    2.737   12847  3    36382  4    72.9   I      
  4247.7730  23535.1215     .219                           73.1          
  4247.6865  23535.6008     .285                           69.4          
  4247.5988  23536.0868    4.358   28026  5\2   4490  5\2  71.2   II     
  4247.3511  23537.4594     .633   37569  2    14032  2    72.8   I      
  4247.2887  23537.8055     .617   40949  3    17411  3    72.7   I      
  4246.8174  23540.4174     .161   37784  2    14243  1    78.3   I      
  4246.7938  23540.5481     .439   13297  4    36837  5    72.8   I      
  4246.3221  23543.1630     .807   35421  1    11877  1    73.6   I      
  4245.8582  23545.7355     .298                           72.0          
  4245.5577  23547.4021    1.859   34789  2    11241  3    72.7   I      
  4245.4613  23547.9367     .586   30879  7\2   7331  5\2  51.7   II     
  4245.4463  23548.0200     .991   15863  2    39411  1    77.6   I      
  4244.6820  23552.2597     .171                           72.2          
  4244.4959  23553.2922     .183                           72.2          
  4244.2739  23554.5242     .775                           72.6          
  4244.0215  23555.9254     .624   39174  3    15618  3    76.4   I  ?   
  4243.9241  23556.4659    1.917    9400  5\2  32957  7\2  72.4   II     
  4243.2611  23560.1462    3.638    8111  4    31671  4    73.6   I      
  4243.0196  23561.4876    1.702                           70.2          
  4242.7197  23563.1526    1.318    7001  3\2  30564  1\2  73.9   II     
  4242.3393  23565.2657     .361   37840  9\2  14275  9\2  74.1   II     
  4241.9726  23567.3028    1.278                           73.0          
  4241.7004  23568.8152     .625   15493  4    39062  5    76.6   I      
  4241.0949  23572.1801    5.894    3687  2    27260  3    72.7   I      
  4240.7470  23574.1135     .441                           72.6          
  4240.6708  23574.5370     .195                          114.5          
  4240.5947  23574.9600    2.947    6213  9\2  29788  9\2  73.6   II     
  4240.4424  23575.8067     .244                           80.2          
  4239.7873  23579.4494     .563                           77.7          
  4239.6732  23580.0843     .183                           93.6          
  4239.2743  23582.3032     .291   17398  3    40980  3    78.5   I      
  4238.9791  23583.9454     .300   38728  5\2  15144  3\2  75.0   II     
  4238.8242  23584.8072     .247                          121.2          
  4238.7926  23584.9826     .169                           74.6          
  4238.5945  23586.0850     .558                           74.0          
  4238.5393  23586.3922     .223                           75.7          
  4238.3784  23587.2877     .725                           72.0          
  4238.1145  23588.7563     .365                          104.3          
  4237.5342  23591.9866     .334   15970  3    39562  4    71.7   I      
  4237.1818  23593.9486    1.295    5563  1    29157  1    71.4   I      
  4237.1116  23594.3393     .365   37063  9\2  13468  9\2  76.1   II     
  4236.7313  23596.4572     .163                           77.4          
  4236.5084  23597.6991     .173                           70.8          
  4236.3899  23598.3591     .856                           76.4          
  4236.0472  23600.2682    1.194                          109.6          
  4235.5809  23602.8660     .188                           38.9          
  4235.4637  23603.5195   92.609       0  2    23603  2    71.8   I      
  4235.2353  23604.7920    1.087   15863  2    39468  3    74.1   I      
  4235.1981  23604.9994     .251   40959  2    17354  1    78.5   I      
  4235.0927  23605.5872    2.711    8111  4    31716  5    69.8   I      
  4234.9839  23606.1933    1.537   34279  7\2  10673  5\2  73.9   II     
  4234.3030  23609.9892     .474   34726  7\2  11116  7\2  69.4   II     
  4234.2305  23610.3938    1.009   17166  5    40776  4    71.1   I      
  4233.9060  23612.2032     .846   37819  4    14206  4    71.1   I      
  4233.7259  23613.2075     .273   37558  4    13945  3    73.1   I      
  4233.2874  23615.6536    1.456   39068  7\2  15453  7\2  73.5   II     
  4232.6409  23619.2603     .192                           71.9          
  4232.5479  23619.7792     .211                           78.3          
  4231.8380  23623.7418     .179                           73.8          
  4231.7941  23623.9869     .190   33209  7\2   9585  5\2  71.8   II ?   
  4231.7496  23624.2353    1.475   37569  2    13945  3    73.3   I      
  4231.1379  23627.6505     .193    4961  4    28589  3    73.2   I      
  4231.0807  23627.9697     .328                           72.1          
  4230.9595  23628.6468     .291                           73.1          
  4230.8242  23629.4024    4.000    3687  2    27317  3    71.6   I      
  4230.4268  23631.6222   20.035   34873  4    11241  3    72.2   I      
  4230.3810  23631.8780     .314   38097  2    14465  2    39.5   I  ?   
  4230.2983  23632.3400     .386   34874  3    11241  3    65.8   I      
  4230.2532  23632.5918     .383                           73.3          
  4230.2292  23632.7256     .820                           74.4          
  4229.9565  23634.2496     .284                           80.5          
  4229.8645  23634.7636    1.000    5563  1    29197  2    70.8   I      
  4229.7696  23635.2938     .200                           73.1          
  4229.4547  23637.0535    3.668   36125  9\2  12488  9\2  70.7   II     
  4229.1477  23638.7691   24.921    2869  3    26508  3    71.8   I      
  4228.9888  23639.6576     .409   36125  9\2  12485  7\2  71.3   II     
  4228.7905  23640.7658     .526   38807  2    15166  3    68.9   I      
  4228.7603  23640.9345    3.159   34167  3    10526  3    70.9   I      
  4228.7013  23641.2643    1.215    4146  7\2  27787  9\2  69.4   II     
  4228.6720  23641.4283    1.261   15970  3    39611  3    73.7   I      
  4228.4553  23642.6400     .163                           91.0          
  4228.4167  23642.8560    2.868                           73.9          
  4228.3399  23643.2851     .342                           70.0          
  4227.6746  23647.0059     .318   37053 11\2  13406 13\2  72.4   II     
  4227.6542  23647.1200     .271   37465  5\2  13818  7\2  70.7   II     
  4227.4629  23648.1897     .240   34431  3    10783  2    41.9   I  ?   
  4227.3872  23648.6134   18.833    7280  2    30928  1    70.3   I      
  4227.2876  23649.1704     .636                           71.8          
  4227.0364  23650.5762     .318                           81.4          
  4226.7763  23652.0311    4.447   34849  5    11197  5    63.5   I      
  4226.7268  23652.3084  419.484                          111.8   Ca I   
  4226.2994  23654.7002    5.116    6362  2    30017  3    71.3   I      
  4226.0460  23656.1183     .512   37688  3    14032  2    72.6   I      
  4225.8030  23657.4790     .310                           75.6          
  4225.4893  23659.2349     .706   41712  5    18053  4    75.3   I      
  4225.2788  23660.4139     .157                           77.6          
  4224.8724  23662.6898     .176   40886  2    17224  2    76.7   I  ?   
  4224.6911  23663.7051     .191                           80.1          
  4224.6354  23664.0172     .178   40570  7\2  16906  7\2 104.6   II ?   
  4224.6151  23664.1307    1.163   33384  9\2   9720  7\2  73.1   II     
  4224.4865  23664.8513     .202   39283  4    15618  3   160.0   I  ?   
  4224.2413  23666.2246    4.387    1521  5\2  25188  3\2  72.5   II     
  4224.2062  23666.4213     .212                           87.3          
  4223.9754  23667.7146     .481                           72.8          
  4223.5935  23669.8548    7.196    8111  4    31780  3    70.3   I      
  4223.5647  23670.0162    1.504                           77.1          
  4223.4403  23670.7130   10.178   31914  1     8243  2    72.4   I      
  4223.3945  23670.9696     .378                           56.5          
  4222.7521  23674.5707     .317   46861 11\2  23187 13\2  73.5   II     
  4222.6523  23675.1301     .231                           79.4          
  4222.4398  23676.3215     .677   34873  4    11197  5    71.4   I      
  4222.1528  23677.9312     .417   40902  3    17224  2    72.7   I      
  4221.6921  23680.5149    1.929   38145  3    14465  2    71.0   I      
  4221.1531  23683.5389    2.165   37890  5    14206  4    75.0   I      
  4220.8513  23685.2319     .416                           73.7          
  4220.7324  23685.8995    4.497   31929  3     8243  2    71.1   I      
  4220.0842  23689.5373    2.053                           50.1          
  4220.0651  23689.6445    9.402    5563  1    29252  2    71.2   I      
  4219.6807  23691.8028     .168   43772  5\2  20080  7\2  78.1   II     
  4219.6162  23692.1648     .327                           70.1          
  4219.5718  23692.4141    1.599    7502  3    31194  4    70.6   I      
  4219.3832  23693.4728     .385   41676  3\2  17983  5\2  69.7   II     
  4219.3581  23693.6139     .344                          115.9          
  4218.5421  23698.1971    2.583   34270  9\2  10572  9\2  72.7   II     
  4218.4167  23698.9014     .543   40482  5    16783  4    75.2   I      
  4218.2277  23699.9630     .253   46385  7\2  22685  7\2  89.1   II     
  4218.1864  23700.1954    1.061   35425  1\2  11725  1\2  78.1   II     
  4218.1149  23700.5972     .154                           73.2          
  4217.7578  23702.6034     .258                           76.5          
  4217.2253  23705.5962    2.886   29873  7\2   6168  7\2  74.2   II     
  4217.1853  23705.8213    2.668   40052  4    16346  4    92.3   I      
  4217.0660  23706.4918     .789                           73.3          
  4216.5448  23709.4224     .211   40493  3    16783  4    87.8   I      
  4216.4082  23710.1901     .202   36885  4    13175  4    99.5   I  ?   
  4216.3722  23710.3926    6.000    7280  2    30990  3    73.1   I      
  4216.2073  23711.3199    1.506   13297  4    37008  5    72.1   I      
  4216.0698  23712.0933    7.176   13088  3    36800  4    70.6   I      
  4216.0352  23712.2877     .376   45395  7\2  21682  7\2  81.0   II ?   
  4215.8524  23713.3162    1.826   41214  5    17501  5    70.8   I      
  4215.6273  23714.5824    1.935    4961  4    28676  3    72.1   I      
  4215.2112  23716.9234     .216   35831  3    12114  2    74.6   I      
  4214.8285  23719.0765   17.564    4961  4    28680  4    72.4   I      
  4214.7496  23719.5207    1.336                           75.2          
  4214.6274  23720.2082     .196   45735 11\2  22014 11\2  93.9   II ?   
  4214.5377  23720.7134     .305   17727 11\2  41447 11\2  75.5   II     
  4213.9954  23723.7656     .395   46910 13\2  23187 13\2  75.4   II     
  4213.5535  23726.2537     .325                           73.6          
  4213.3779  23727.2426    6.266                           71.8          
  4213.3163  23727.5895    1.156   11601  1    35328  1    72.2   I      
  4213.1547  23728.4995     .246                           47.5          
  4213.1415  23728.5736     .188                           38.7          
  4213.0673  23728.9917   20.673    2558  0    26287  1    70.4   I      
  4212.9245  23729.7958     .696   41230  4    17501  5    67.9   I      
  4212.7034  23731.0415     .388                           73.6          
  4212.6534  23731.3230     .311   41578  2    17847  2    71.6   I      
  4211.8834  23735.6617     .403   39085 13\2  15349 11\2  72.4   II     
  4211.5153  23737.7362     .760   40644  5\2  16906  7\2  72.7   II     
  4211.2838  23739.0407     .512                           75.4          
  4210.9232  23741.0736  171.993       0  2    23741  1    71.0   I      
  4210.7649  23741.9664   41.993   31537  3     7795  4    70.6   I      
  4210.4555  23743.7110    3.655   13297  4    37041  4    71.4   I      
  4210.2973  23744.6029     .234                           75.2          
  4210.2572  23744.8291     .182                           74.6          
  4210.0887  23745.7794    4.049   14204  5    37950  4    70.5   I      
  4209.9727  23746.4335   10.592   34943  6    11197  5    70.2   I      
  4209.9260  23746.6971     .765                           64.2          
  4209.1964  23750.8129    4.344                           71.0          
  4208.9270  23752.3333    2.075                           91.7          
  4208.8907  23752.5383   48.170   30452  9\2   6700  9\2  73.7   II     
  4208.8646  23752.6855    9.084       0  2    23752  2    80.4   I      
  4208.7852  23753.1336    1.220   37997  2    14243  1    82.1   I      
  4208.7483  23753.3419    4.629   34167  3    10414  4    71.8   I      
  4208.6667  23753.8026     .384   38219  2    14465  2   102.1   I      
  4208.4109  23755.2464    7.362    9804  5    33560  4    71.7   I      
  4207.6122  23759.7553    1.321    3687  2    27447  2    71.9   I      
  4207.1756  23762.2208    1.301   39252  5    15490  5    72.9   I      
  4206.6561  23765.1556     .830   41488  7\2  17722  9\2  73.8   II     
  4206.0564  23768.5441     .787   13847  2    37616  1    72.8   I      
  4205.5379  23771.4744     .586   15493  4    39264  3    70.3   I      
  4205.3883  23772.3197     .438                           74.1          
  4205.1274  23773.7949    1.460   35015  2    11241  3    73.5   I      
  4205.0090  23774.4642     .562                           80.3          
  4204.5384  23777.1250    1.414                           73.5          
  4204.1670  23779.2256     .425                           73.1          
  4204.0413  23779.9365    8.708   38261  5    14481  6    70.7   I      
  4203.8841  23780.8259    3.188    7502  3    31283  3    71.4   I      
  4203.7733  23781.4526     .172                           76.0          
  4203.5762  23782.5673    2.747    2869  3    26651  2    72.4   I      
  4203.4388  23783.3450     .432   13088  3    36871  2    80.1   I      
  4203.4223  23783.4382     .186                           64.8          
  4203.2954  23784.1563     .300                           74.8          
  4203.1825  23784.7952     .447                           73.0          
  4203.0864  23785.3389     .774   37992  4    14206  4    84.2   I      
  4203.0493  23785.5487    1.088                           74.7          
  4202.3521  23789.4950     .213                           73.0          
  4202.2638  23789.9946    2.196   38956  4    15166  3    73.5   I      
  4201.8467  23792.3564    6.067    8018  3\2  31810  5\2  73.0   II     
  4201.6808  23793.2955     .586                           71.1          
  4201.6013  23793.7457    1.302   39283  4    15490  5    78.2   I      
  4201.3264  23795.3027     .597                           72.0          
  4200.8309  23798.1095     .207                           74.8          
  4199.7488  23804.2409     .336                           71.7          
  4199.6311  23804.9084    3.057                           71.6          
  4199.5173  23805.5533     .228                           75.6          
  4199.1141  23807.8388     .845                           73.6          
  4199.0148  23808.4022     .824   37277  7\2  13468  9\2  72.5   II     
  4198.9357  23808.8506    1.489    3865  1    27674  2    71.2   I      
  4198.8753  23809.1932    1.273   13847  2    37656  3    71.4   I      
  4198.6572  23810.4300     .605                           73.3          
  4198.3003  23812.4539     .500                           73.3          
  4198.1019  23813.5791     .599                           73.6          
  4197.9396  23814.5001     .211    9400  5\2  33215  3\2  77.7   II     
  4197.7514  23815.5675     .297                           71.4          
  4197.7105  23815.7994     .296                           72.7          
  4197.3786  23817.6829     .332                           73.6          
  4197.3166  23818.0345     .209   15493  4    39311  4    76.9   I      
  4197.1050  23819.2353     .163                           81.2          
  4196.8482  23820.6930     .322   12847  3    36668  2    71.6   I      
  4196.8283  23820.8055     .205                           72.0          
  4196.1606  23824.5959     .384                           75.8          
  4195.9502  23825.7908    1.054   39068  7\2  15242  9\2  72.8   II     
  4195.8326  23826.4585    2.351   38372  3\2  14545  5\2  73.2   II     
  4195.6447  23827.5255     .170                           78.0          
  4195.5578  23828.0191    1.522   42644 13\2  18816 13\2  72.6   II     
  4195.2264  23829.9010     .191   41841  6    18011  5    77.4   I      
  4194.9361  23831.5503   22.614   31626  5     7795  4    70.9   I      
  4194.5772  23833.5896     .273                           74.2          
  4194.0826  23836.3999     .432   16818  7\2  40654  5\2  73.1   II     
  4193.5177  23839.6109    1.666   41686  3    17847  2    72.5   I      
  4193.1994  23841.4205     .173                           79.2          
  4193.0164  23842.4610   28.660    8111  4    31953  4    70.7   I      
  4192.8730  23843.2762     .202   39010  3    15166  3    66.9   I      
  4192.3620  23846.1825    8.362    6362  2    30208  2    73.0   I      
  4191.8270  23849.2262    1.699   35425  1\2  11576  3\2  72.1   II     
  4191.5347  23850.8889     .307                           75.9          
  4191.1464  23853.0986    1.718   38097  2    14243  1    71.7   I      
  4191.0277  23853.7746     .305   40200  3    16346  4    74.2   I      
  4190.8134  23854.9941     .859   41356  5    17501  5    71.8   I      
  4190.6210  23856.0893    2.542    5563  1    29419  2    70.9   I      
  4190.5621  23856.4247     .256   36328  3\2  12472  5\2  63.8   II     
  4189.8779  23860.3203     .450                           72.1          
  4189.7281  23861.1734     .235                           75.3          
  4189.6358  23861.6991     .768   39351  5    15490  5    70.3   I      
  4189.6009  23861.8978     .415                           78.3          
  4189.5618  23862.1205    2.132   13297  4    37159  3    73.6   I      
  4189.4794  23862.5899     .233                           80.0          
  4189.4309  23862.8661     .180                           76.5          
  4188.6905  23867.0841     .563                           73.2          
  4188.6623  23867.2444     .705                           74.9          
  4188.5783  23867.7233     .240   41328  5\2  17460  5\2  73.4   II     
  4188.1055  23870.4178     .166   34543  5\2  10673  5\2  77.6   II     
  4187.8999  23871.5898     .161                           71.9          
  4187.3137  23874.9316     .173                           69.7          
  4187.1410  23875.9160    3.517   11802  2    35678  1    70.3   I      
  4187.0733  23876.3024     .157                           93.7          
  4186.6828  23878.5291     .508                           70.7          
  4185.4693  23885.4518    2.876                           70.8          
  4185.2985  23886.4267    1.289                           71.3          
  4185.1447  23887.3045    3.727   34301  4    10414  4    70.4   I      
  4185.0382  23887.9124     .356    6213  9\2  30101  7\2  77.4   II     
  4184.9055  23888.6700     .735   41942  5    18053  4    78.0   I      
  4184.7631  23889.4830     .288                           75.3          
  4184.7111  23889.7794    1.009   38165  7\2  14275  9\2  74.4   II     
  4184.6045  23890.3881    3.717                           71.3          
  4184.2821  23892.2287     .451   45189  5\2  21297  5\2  74.6   II     
  4184.1376  23893.0540    5.896    6362  2    30255  3    70.9   I      
  4183.9467  23894.1444     .153   51681  9\2  27787  9\2  79.7   II     
  4183.5645  23896.3271    1.508    9061  5\2  32957  7\2  72.1   II     
  4182.9342  23899.9276    2.624   38106  5    14206  4    70.3   I      
  4182.7108  23901.2041     .526   39520  4    15618  3    73.9   I      
  4182.4531  23902.6771     .228                           76.5          
  4182.1571  23904.3687    2.108   38179  9\2  14275  9\2  72.1   II     
  4182.0828  23904.7934    1.742   34431  3    10526  3    70.2   I      
  4182.0492  23904.9855     .495                           70.3          
  4181.3514  23908.9744     .268   43857  5    19948  4    81.9   I      
  4181.3011  23909.2623     .314                           77.0          
  4181.1648  23910.0414     .854   36812  1\2  12902  3\2  72.2   II     
  4181.0807  23910.5226     .230    8018  3\2  31928  3\2  73.2   II     
  4181.0423  23910.7424     .174   37085  4    13175  4    73.3   I      
  4180.9577  23911.2261     .650   40257  4    16346  4    72.6   I      
  4180.8855  23911.6389     .312                          103.8          
  4180.7211  23912.5793    1.787    8111  4    32023  5    73.4   I      
  4180.5612  23913.4935     .286   46555 11\2  22642  9\2  80.4   II     
  4180.3272  23914.8321    2.540   12847  3    36762  3    72.3   I      
  4180.1904  23915.6148     .792   41139  2    17224  2    73.5   I      
  4179.9912  23916.7544     .260                           45.8          
  4179.9601  23916.9324    8.999   33637  7\2   9720  7\2  71.7   II     
  4179.8859  23917.3573     .174                           59.2          
  4179.8604  23917.5033     .204   40701  4    16783  4    68.7   I  ?   
  4179.8090  23917.7970     .282                           90.5          
  4179.7634  23918.0579    1.866   34444  2    10526  3    73.1   I      
  4179.7149  23918.3355   23.809    1521  5\2  25440  5\2  72.3   II     
  4179.6668  23918.6111    1.395    6362  2    30281  1    69.1   I      
  4179.6364  23918.7850     .241                           64.6          
  4179.6179  23918.8908   12.692    3865  1    27784  2    71.4   I      
