,ref_lambda,lower,upper,click_selected
1613,5260.104444,5259.9992419111195,5260.209646088879,True
1614,5260.862206,5260.756988755879,5260.967423244119,False
1615,5266.710292,5266.604957794159,5266.815626205839,True
1616,5267.163945,5267.0586017211,5267.2692882789,True
1617,5267.965177,5267.85981769646,5268.0705363035395,True
1618,5268.255384,5268.15001889232,5268.36074910768,True
1619,5272.644123,5272.53867011754,5272.74957588246,False
1620,5272.92704,5272.8215814591995,5273.032498540799,False
1621,5274.118669,5274.01318662662,5274.22415137338,True
1622,5274.945847,5274.84034808306,5275.05134591694,False
1623,5276.408426,5276.30289783148,5276.513954168519,True
1624,5281.068457,5280.96283563086,5281.17407836914,True
1625,5281.628674,5281.52304142652,5281.734306573479,True
1626,5281.948037,5281.84239803926,5282.053675960739,False
1627,5284.295464,5284.189778090719,5284.401149909279,False
1628,5284.542059,5284.43636815882,5284.64774984118,False
1629,5286.069521,5285.96379960958,5286.17524239042,True
1630,5286.88695,5286.781212261,5286.992687739,True
1631,5291.81662,5291.7107836676,5291.922456332399,True
1632,5293.136166,5293.030303276681,5293.24202872332,False
1633,5293.811852,5293.7059757629595,5293.917728237039,True
1634,5294.066369,5293.96048767262,5294.1722503273795,False
1635,5294.396938,5294.29105006124,5294.502825938759,True
1636,5295.08854,5294.982638229199,5295.194441770799,True
1637,5297.407579,5297.301630848419,5297.513527151579,False
1638,5298.282447,5298.17648135106,5298.388412648939,True
1639,5298.560336,5298.45436479328,5298.6663072067195,False
1640,5299.080921,5298.97493938158,5299.1869026184195,True
1641,5300.523253,5300.41724253494,5300.62926346506,False
1642,5301.404493,5301.29846491014,5301.510521089859,True
1643,5306.98638,5306.8802402724,5307.0925197276,True
1644,5307.465492,5307.35934269016,5307.57164130984,True
1645,5310.266559,5310.16035366882,5310.3727643311795,True
1646,5310.866169,5310.7599516766195,5310.972386323379,False
1647,5312.001778,5311.895537964439,5312.108018035559,True
1648,5316.78605,5316.679714278999,5316.892385720999,False
1649,5317.49444,5317.388090111201,5317.6007898888,False
1650,5318.426814,5318.320445463721,5318.53318253628,True
1651,5320.098515,5319.9921130297,5320.2049169703,False
1652,5320.769926,5320.66351060148,5320.87634139852,True
1653,5321.315742,5321.20931568516,5321.422168314839,False
1654,5322.89885,5322.792392023,5323.005307976999,True
1655,5325.143845,5325.0373421231,5325.2503478768995,True
1656,5325.431684,5325.32517536632,5325.5381926336795,True
1657,5326.975658,5326.86911848684,5327.082197513159,True
1658,5331.747711,5331.64107604578,5331.85434595422,True
1659,5335.372635,5335.2659275473,5335.479342452699,False
1660,5336.783575,5336.6768393285,5336.8903106715,False
1661,5338.639308,5338.53253521384,5338.746080786159,False
1662,5340.498065,5340.3912550386995,5340.604874961299,True
1663,5343.581173,5343.474301376539,5343.688044623459,True
1664,5344.524321,5344.417430513579,5344.6312114864195,True
1665,5345.31147,5345.2045637706,5345.418376229399,True
1666,5346.377927,5346.27099944146,5346.48485455854,False
1667,5347.971782,5347.864822564359,5348.078741435639,True
1668,5349.005334,5348.898353893321,5349.11231410668,True
1669,5349.706555,5349.5995608689,5349.8135491310995,False
1670,5350.205297,5350.09829289406,5350.31230110594,False
1671,5351.126857,5351.01983446286,5351.23387953714,True
1672,5354.601394,5354.49430197212,5354.70848602788,False
1673,5355.636115,5355.5290022777,5355.7432277223,True
1674,5358.707408,5358.60023385184,5358.814582148159,True
1675,5359.826437,5359.71924047126,5359.933633528739,False
1676,5360.149511,5360.04230800978,5360.256713990219,True
1677,5361.155263,5361.048039894739,5361.262486105259,True
1678,5362.253974,5362.14672892052,5362.361219079479,False
1679,5362.575235,5362.4679834953,5362.6824865047,True
1680,5363.097099,5362.9898370580195,5363.204360941979,False
1681,5366.708196,5366.600861836079,5366.815530163919,False
1682,5370.70932,5370.6019058136,5370.816734186399,True
1683,5371.994848,5371.88740810304,5372.10228789696,True
1684,5372.702205,5372.594750955899,5372.809659044099,True
1685,5374.821567,5374.71407056866,5374.929063431339,False
1686,5375.352518,5375.245010949639,5375.460025050359,True
1687,5375.768622,5375.661106627559,5375.876137372439,True
1688,5376.13005,5376.022527399,5376.237572601,True
1689,5378.835215,5378.7276382957,5378.942791704299,False
1690,5379.110219,5379.00263679562,5379.21780120438,False
1691,5382.927239,5382.81958045522,5383.03489754478,True
1692,5384.035411,5383.92773029178,5384.14309170822,True
1693,5386.610713,5386.50298078574,5386.718445214259,True
1694,5387.813206,5387.7054497358795,5387.920962264119,False
1695,5388.051083,5387.9433219783405,5388.15884402166,False
1696,5391.076288,5390.96846647424,5391.18410952576,True
1697,5392.572787,5392.46493554426,5392.680638455739,True
1698,5393.600197,5393.492324996059,5393.708069003939,False
1699,5394.761204,5394.65330877592,5394.86909922408,True
1700,5396.110525,5396.0026027895,5396.218447210499,False
1701,5397.516616,5397.40866566768,5397.62456633232,True
1702,5398.205732,5398.097767885361,5398.31369611464,True
1703,5398.702101,5398.59412695798,5398.810075042019,False
1704,5399.1752,5399.067216496,5399.283183503999,False
1705,5399.622162,5399.51416955676,5399.730154443239,True
1706,5400.146164,5400.03816107672,5400.25416692328,True
1707,5402.60504,5402.496987899201,5402.7130921008,True
1708,5403.199272,5403.09120801456,5403.30733598544,True
1709,5404.704096,5404.59600191808,5404.81219008192,False
1710,5406.335975,5406.2278482804995,5406.4441017194995,False
1711,5406.754625,5406.646489907499,5406.862760092499,True
1712,5407.34361,5407.235463127799,5407.451756872199,False
1713,5407.653006,5407.544852939879,5407.761159060119,False
1714,5410.768418,5410.66020263164,5410.876633368359,False
1715,5412.44637,5412.338121072599,5412.554618927399,True
1716,5424.007403,5423.8989228519395,5424.115883148059,True
1717,5424.368797,5424.26030962406,5424.477284375939,False
1718,5424.729406,5424.62091141188,5424.83790058812,False
1719,5425.677824,5425.56931044352,5425.78633755648,True
1720,5426.406673,5426.2981448665405,5426.51520113346,False
1721,5429.104937,5428.99635490126,5429.213519098739,False
1722,5431.111593,5431.00297076814,5431.22021523186,False
1723,5434.151676,5434.042992966481,5434.26035903352,False
1724,5435.123689,5435.01498652622,5435.23239147378,True
1725,5436.231481,5436.12275637038,5436.340205629619,False
1726,5436.500247,5436.39151699506,5436.608977004939,False
1727,5437.388347,5437.27959923306,5437.49709476694,True
1728,5438.137887,5438.02912424226,5438.24664975774,True
1729,5440.601143,5440.492330977139,5440.7099550228595,True
1730,5446.022761,5445.91384054478,5446.13168145522,False
1731,5448.272401,5448.16343555198,5448.381366448019,True
1732,5449.47979,5449.3708004042,5449.5887795958,False
1733,5451.65205,5451.543016959,5451.761083040999,True
1734,5452.21866,5452.1096156268,5452.3277043732,True
1735,5454.305823,5454.196736883539,5454.414909116459,False
1736,5455.99792,5455.8888000416,5456.1070399584,False
1737,5457.797894,5457.68873804212,5457.90704995788,False
1738,5458.969195,5458.860015616099,5459.078374383899,True
1739,5461.736883,5461.62764826234,5461.846117737659,True
1740,5462.337536,5462.228289249279,5462.44678275072,False
1741,5462.612784,5462.50353174432,5462.722036255679,False
1742,5463.318337,5463.209070633259,5463.427603366739,True
1743,5463.767589,5463.6583136482195,5463.87686435178,False
1744,5464.205069,5464.09578489862,5464.314353101379,True
1745,5470.758744,5470.6493288251195,5470.868159174879,True
1746,5471.388309,5471.278881233819,5471.4977367661795,False
1747,5472.069345,5471.959903613099,5472.178786386899,False
1748,5475.758428,5475.64891283144,5475.86794316856,False
1749,5477.553591,5477.444039928179,5477.6631420718195,False
1750,5479.074296,5478.96471451408,5479.183877485919,True
1751,5479.684032,5479.57443831936,5479.79362568064,False
1752,5481.480095,5481.370465398099,5481.589724601899,False
1753,5484.986993,5484.8772932601405,5485.09669273986,False
1754,5487.508931,5487.3991808213805,5487.61868117862,False
1755,5490.118976,5490.0091736204795,5490.228778379519,True
1756,5490.682264,5490.57245035472,5490.792077645279,True
1757,5491.532366,5491.42253535268,5491.64219664732,False
1758,5492.643935,5492.5340821213,5492.7537878787,True
1759,5493.204396,5493.09453191208,5493.314260087919,True
1760,5493.969799,5493.85991960402,5494.0796783959795,False
1761,5494.331392,5494.22150537216,5494.44127862784,True
1762,5495.875079,5495.765161498421,5495.98499650158,False
1763,5496.137602,5496.02767924796,5496.24752475204,False
1764,5499.647681,5499.53768804638,5499.75767395362,False
1765,5501.280955,5501.1709293809,5501.3909806190995,False
1766,5501.944769,5501.83473010462,5502.054807895379,True
1767,5503.26561,5503.1555446878,5503.3756753122,True
1768,5504.30159,5504.1915039682,5504.411676031799,True
1769,5506.919563,5506.80942460874,5507.02970139126,True
1770,5507.538772,5507.42862122456,5507.648922775439,False
1771,5508.558582,5508.44841082836,5508.668753171639,True
1772,5509.993104,5509.88290413792,5510.10330386208,True
1773,5512.701347,5512.59109297306,5512.81160102694,False
1774,5514.106726,5513.99644386548,5514.217008134519,False
1775,5514.375946,5514.26565848108,5514.48623351892,True
1776,5514.873106,5514.76280853788,5514.98340346212,True
1777,5518.989225,5518.8788452155,5519.0996047845,False
1778,5521.452048,5521.34161895904,5521.5624770409595,False
1779,5521.75308,5521.642644938401,5521.8635150616,True
1780,5524.219219,5524.108734615619,5524.329703384379,False
1781,5524.956476,5524.845976870481,5525.06697512952,True
1782,5527.294542,5527.183996109159,5527.405087890839,True
1783,5530.075524,5529.96492248952,5530.1861255104795,True
1784,5530.69684,5530.586226063199,5530.807453936799,True
1785,5535.970908,5535.86018858184,5536.08162741816,True
1786,5537.555881,5537.445129882381,5537.66663211762,True
1787,5539.2618,5539.151014764,5539.372585235999,True
1788,5539.910639,5539.799840787219,5540.021437212779,True
1789,5541.582669,5541.47183734662,5541.6935006533795,True
1790,5541.93583,5541.8249912834,5542.0466687166,True
1791,5542.473429,5542.362579531419,5542.584278468579,False
1792,5542.890641,5542.779783187179,5543.00149881282,True
1793,5543.90447,5543.7935919106,5544.0153480894,False
1794,5545.050449,5544.93954799102,5545.16135000898,True
1795,5545.806496,5545.69557987008,5545.917412129919,True
1796,5546.12073,5546.009807585399,5546.231652414599,True
1797,5547.134707,5547.02376430586,5547.2456496941395,True
1798,5548.176013,5548.06504947974,5548.2869765202595,True
1799,5550.681538,5550.57052436924,5550.79255163076,False
1800,5555.111819,5555.0007167636195,5555.222921236379,False
1801,5555.531191,5555.42008037618,5555.64230162382,True
1802,5555.834177,5555.72306031646,5555.94529368354,False
1803,5556.148467,5556.03734403066,5556.25958996934,True
1804,5557.045427,5556.93428609146,5557.15656790854,False
1805,5557.308629,5557.19748282742,5557.41977517258,False
1806,5557.921444,5557.8102855711195,5558.032602428879,True
1807,5559.891048,5559.77985017904,5560.00224582096,False
1808,5561.202802,5561.091577943959,5561.314026056039,False
1809,5570.926601,5570.81518246798,5571.0380195320195,False
1810,5572.093722,5571.98228012556,5572.205163874439,False
1811,5576.204181,5576.09265691638,5576.31570508362,True
1812,5579.357544,5579.24595684912,5579.46913115088,True
1813,5580.077108,5579.96550645784,5580.18870954216,True
1814,5580.392565,5580.2809571487,5580.5041728513,False
1815,5580.755059,5580.64344389882,5580.866674101179,True
1816,5582.366961,5582.255313660779,5582.478608339219,False
1817,5583.76248,5583.6508047504,5583.874155249599,True
1818,5590.592868,5590.481056142639,5590.704679857359,False
1819,5593.268918,5593.157052621639,5593.380783378359,False
1820,5593.612466,5593.500593750679,5593.724338249319,True
1821,5595.064394,5594.95249271212,5595.17629528788,True
1822,5596.837306,5596.725369253881,5596.94924274612,False
1823,5597.476746,5597.36479646508,5597.58869553492,True
1824,5599.655001,5599.54300789998,5599.7669941000195,False
1825,5601.603067,5601.49103493866,5601.715099061339,True
1826,5602.627505,5602.5154524499,5602.7395575501,False
1827,5604.515166,5604.40307569668,5604.62725630332,True
1828,5606.386056,5606.27392827888,5606.49818372112,False
1829,5610.680538,5610.56832438924,5610.792751610759,True
1830,5612.067646,5611.95540464708,5612.17988735292,True
1831,5616.691155,5616.5788211769,5616.8034888230995,False
1832,5618.014336,5617.90197571328,5618.126696286719,False
1833,5620.92162,5620.8092015676,5621.0340384324,False
1834,5621.287201,5621.17477525598,5621.39962674402,False
1835,5622.083659,5621.97121732682,5622.196100673179,False
1836,5625.678431,5625.5659174313805,5625.79094456862,True
1837,5626.058349,5625.945827833019,5626.1708701669795,False
1838,5630.296222,5630.18361607556,5630.40882792444,True
1839,5631.155668,5631.04304488664,5631.26829111336,True
1840,5632.492634,5632.37998414732,5632.605283852679,False
1841,5633.294805,5633.1821391039,5633.4074708961,True
1842,5639.746033,5639.63323807934,5639.85882792066,True
1843,5643.109871,5642.997008802579,5643.222733197419,False
1844,5646.453195,5646.3402659361,5646.566124063899,True
1845,5647.70634,5647.5933858732,5647.819294126799,True
1846,5648.686951,5648.5739772609795,5648.799924739019,False
1847,5648.990954,5648.877974180919,5649.103933819079,False
1848,5650.70512,5650.592105897599,5650.818134102399,True
1849,5655.490096,5655.37698619808,5655.60320580192,False
1850,5657.181915,5657.0687713617,5657.295058638299,False
1851,5657.925206,5657.81204749588,5658.038364504119,True
1852,5663.041672,5662.92841116656,5663.1549328334395,True
1853,5664.620855,5664.5075625829,5664.7341474171,True
1854,5665.179556,5665.06625240888,5665.29285959112,True
1855,5665.628288,5665.51497543424,5665.74160056576,True
1856,5666.419209,5666.30588061582,5666.532537384179,False
1857,5667.127984,5667.01464144032,5667.241326559679,True
1858,5671.496833,5671.38340306334,5671.61026293666,False
1859,5673.836093,5673.72261627814,5673.949569721859,True
1860,5677.052542,5676.93900094916,5677.16608305084,True
1861,5680.210406,5680.09680179188,5680.32401020812,False
1862,5682.845578,5682.731921088441,5682.95923491156,False
1863,5683.730633,5683.61695838734,5683.84430761266,True
1864,5685.192577,5685.07887314846,5685.30628085154,True
1865,5686.875995,5686.7622574801,5686.9897325199,False
1866,5687.348449,5687.23470203102,5687.462195968979,False
1867,5690.693022,5690.57920813956,5690.80683586044,False
1868,5692.159933,5692.04608980134,5692.273776198659,False
1869,5693.571007,5693.45713557986,5693.684878420139,False
1870,5694.061545,5693.9476637691,5694.175426230899,False
1871,5694.434544,5694.3206553091195,5694.548432690879,False
1872,5695.133213,5695.01931033574,5695.24711566426,False
1873,5696.390416,5696.27648819168,5696.504343808319,True
1874,5697.086984,5696.97304226032,5697.200925739679,False
1875,5698.294609,5698.180643107819,5698.408574892179,True
1876,5700.459069,5700.34505981862,5700.57307818138,False
1877,5702.032016,5701.91797535968,5702.146056640319,False
1878,5702.651464,5702.537410970719,5702.765517029279,True
1879,5703.271499,5703.157433570021,5703.38556442998,False
1880,5704.376668,5704.2625804666395,5704.490755533359,False
1881,5707.103137,5706.98899493726,5707.217279062739,True
1882,5709.507176,5709.39298585648,5709.6213661435195,False
1883,5711.086354,5710.97213227292,5711.20057572708,False
1884,5711.996529,5711.88228906942,5712.110768930579,False
1885,5717.170806,5717.05646258388,5717.28514941612,True
1886,5717.523879,5717.40952852242,5717.638229477579,False
1887,5719.097307,5718.98292505386,5719.2116889461395,False
1888,5721.423878,5721.3094495224395,5721.538306477559,False
1889,5723.532425,5723.4179543515,5723.6468956485,False
1890,5725.011923,5724.89742276154,5725.126423238459,True
1891,5725.388111,5725.27360323778,5725.50261876222,False
1892,5725.894808,5725.78029010384,5726.00932589616,False
1893,5727.710012,5727.595457799759,5727.824566200239,True
1894,5729.982784,5729.86818434432,5730.09738365568,False
1895,5734.164965,5734.0502817007,5734.279648299299,False
1896,5736.029422,5735.91470141156,5736.1441425884395,True
1897,5738.964396,5738.84961671208,5739.0791752879195,False
1898,5739.520188,5739.405397596241,5739.63497840376,True
1899,5741.171037,5741.05621357926,5741.2858604207395,True
1900,5741.829296,5741.71445941408,5741.94413258592,False
1901,5742.083972,5741.96913032056,5742.19881367944,False
1902,5742.655924,5742.54107088152,5742.77077711848,False
1903,5745.674893,5745.55997950214,5745.78980649786,False
1904,5748.324266,5748.2092995146795,5748.439232485319,True
1905,5748.741222,5748.62624717556,5748.856196824439,True
1906,5749.389072,5749.274084218559,5749.5040597814395,True
1907,5750.269815,5750.1548096036995,5750.384820396299,False
1908,5752.583354,5752.46830233292,5752.69840566708,False
1909,5753.026927,5752.91186646146,5753.141987538539,True
1910,5755.717114,5755.60199965772,5755.832228342279,False
1911,5763.528456,5763.41318543088,5763.643726569119,True
1912,5767.778495,5767.663139430099,5767.893850569899,True
1913,5768.181074,5768.06571037852,5768.2964376214795,True
1914,5768.633272,5768.51789933456,5768.748644665439,False
1915,5771.759798,5771.64436280404,5771.8752331959595,True
1916,5776.167328,5776.051804653441,5776.28285134656,True
1917,5777.099293,5776.98375101414,5777.21483498586,False
1918,5777.400224,5777.28467599552,5777.515772004479,True
1919,5783.53795,5783.422279241,5783.653620759,False
1920,5789.644814,5789.52902110372,5789.76060689628,True
1921,5790.402119,5790.28631095762,5790.51792704238,True
1922,5792.430723,5792.31487438554,5792.54657161446,True
1923,5792.996048,5792.88018807904,5793.111907920959,False
1924,5796.068933,5795.953011621339,5796.184854378659,True
1925,5797.319784,5797.20383760432,5797.4357303956795,True
1926,5798.478775,5798.362805424499,5798.594744575499,True
1927,5798.764796,5798.64882070408,5798.88077129592,False
1928,5800.829807,5800.71379040386,5800.945823596139,True
1929,5802.081595,5801.9655533681,5802.1976366318995,True
1930,5805.700655,5805.5845409869,5805.8167690130995,False
1931,5806.587279,5806.47114725442,5806.70341074558,False
1932,5808.07565,5807.959488486999,5808.191811512999,False
1933,5808.656496,5808.54032287008,5808.772669129919,True
1934,5811.844256,5811.72801911488,5811.9604928851195,True
1935,5812.972562,5812.85630254876,5813.08882145124,False
1936,5815.421655,5815.3053465669,5815.537963433099,True
1937,5818.449035,5818.3326660193,5818.5654039807,True
1938,5819.602612,5819.486219947759,5819.719004052239,True
1939,5822.521761,5822.40531056478,5822.638211435219,False
1940,5822.792943,5822.676487141141,5822.90939885886,True
1941,5828.075657,5827.95909548686,5828.19221851314,False
1942,5829.11075,5828.994167784999,5829.2273322149995,False
1943,5830.827386,5830.71076945228,5830.94400254772,True
1944,5832.370428,5832.25378059144,5832.48707540856,True
1945,5834.264304,5834.147618713921,5834.38098928608,True
1946,5838.949666,5838.832887006681,5839.06644499332,True
1947,5839.850998,5839.7342009800395,5839.967795019959,False
1948,5840.64,5840.5231872,5840.756812799999,False
1949,5843.804948,5843.68807190104,5843.921824098959,True
1950,5845.919546,5845.8026276090795,5846.03646439092,False
1951,5849.767458,5849.65046265084,5849.88445334916,False
1952,5852.680944,5852.56389038112,5852.797997618879,False
1953,5853.474514,5853.35744450972,5853.59158349028,True
1954,5854.120429,5854.003346591419,5854.237511408579,True
1955,5860.31081,5860.1936037837995,5860.4280162161995,True
1956,5863.719119,5863.60184461762,5863.836393382379,True
1957,5866.812191,5866.69485475618,5866.929527243819,False
1958,5868.374378,5868.2570105124405,5868.4917454875595,True
1959,5869.851186,5869.733788976279,5869.9685830237195,True
1960,5871.182407,5871.06498335186,5871.2998306481395,True
1961,5872.602399,5872.48494695202,5872.71985104798,True
1962,5874.350625,5874.2331379874995,5874.4681120125,True
1963,5878.276421,5878.158855471579,5878.393986528419,True
1964,5881.907559,5881.78992084882,5882.02519715118,True
1965,5882.624429,5882.50677651142,5882.74208148858,True
1966,5884.033279,5883.91559833442,5884.15095966558,False
1967,5885.701097,5885.58338297806,5885.81881102194,True
1968,5886.531229,5886.41349837542,5886.648959624579,True
1969,5888.263251,5888.14548573498,5888.38101626502,False
1970,5891.45079,5891.332960984199,5891.568619015799,True
1971,5894.700104,5894.58220999792,5894.817998002079,True
1972,5895.281404,5895.1634983719205,5895.39930962808,True
1973,5895.924028,5895.80610951944,5896.04194648056,True
1974,5896.363174,5896.24524673652,5896.481101263479,False
1975,5899.844054,5899.72605711892,5899.962050881079,True
1976,5902.601574,5902.48352196852,5902.7196260314795,True
1977,5905.175364,5905.057260492719,5905.293467507279,False
1978,5905.570764,5905.4526525847195,5905.68887541528,True
1979,5907.339951,5907.22180420098,5907.458097799019,False
1980,5911.230285,5911.112060394299,5911.348509605699,True
1981,5914.385629,5914.26734128742,5914.50391671258,False
1982,5918.945499,5918.82712009002,5919.06387790998,True
1983,5920.976996,5920.85857646008,5921.0954155399195,False
1984,5925.404219,5925.28571091562,5925.52272708438,False
1985,5926.231866,5926.11334136268,5926.35039063732,False
1986,5929.933924,5929.81532532152,5930.052522678479,True
1987,5936.874664,5936.75592650672,5936.99340149328,True
1988,5937.663235,5937.5444817353,5937.781988264699,False
1989,5937.92444,5937.8056815111995,5938.043198488799,False
1990,5940.565552,5940.44674068896,5940.684363311039,False
1991,5942.35795,5942.239102840999,5942.476797158999,False
1992,5944.647267,5944.52837405466,5944.7661599453395,True
1993,5946.235714,5946.11678928572,5946.35463871428,False
1994,5948.798653,5948.679677026939,5948.917628973059,True
1995,5953.248492,5953.12942703016,5953.367556969839,False
1996,5953.58196,5953.4628883608,5953.7010316392,False
1997,5955.561293,5955.4421817741395,5955.680404225859,False
1998,5956.25726,5956.1381348548,5956.3763851451995,True
1999,5960.782045,5960.6628293591,5960.9012606409,True
2000,5964.472956,5964.353666540879,5964.592245459119,True
2001,5967.511634,5967.39228376732,5967.63098423268,False
2002,5968.319156,5968.19978961688,5968.438522383119,True
2003,5969.736805,5969.6174102639,5969.856199736099,True
2004,5975.065492,5974.945990690159,5975.184993309839,True
2005,5976.200563,5976.08103898874,5976.32008701126,False
2006,5983.999554,5983.87987400892,5984.119233991079,True
2007,5985.915285,5985.7955666943,5986.035003305699,True
2008,5986.266195,5986.1464696761,5986.3859203239,True
2009,5987.301034,5987.18128797932,5987.42078002068,True
2010,5989.044879,5988.92509810242,5989.164659897579,False
2011,5989.742427,5989.62263215146,5989.86222184854,False
2012,5990.264779,5990.14497370442,5990.38458429558,False
2013,5991.006437,5990.88661687126,5991.12625712874,True
2014,5993.492876,5993.37300614248,5993.612745857519,False
2015,5995.219797,5995.099892604059,5995.339701395939,False
2016,5995.682004,5995.56209035992,5995.801917640079,False
2017,5996.629542,5996.50960940916,5996.749474590839,True
2018,5998.998413,5998.87843303174,5999.118392968259,False
2019,6000.76217,6000.6421547566,6000.882185243399,False
2020,6001.203223,6001.08319893554,6001.32324706446,True
2021,6001.73306,6001.613025338799,6001.853094661199,False
2022,6005.16538,6005.0452766924,6005.2854833076,True
2023,6007.071707,6006.95156556586,6007.1918484341395,True
2024,6008.439369,6008.31920021262,6008.559537787379,False
2025,6010.160403,6010.04019979194,6010.280606208059,True
2026,6013.677581,6013.55730744838,6013.79785455162,True
2027,6014.05566,6013.9353788868,6014.1759411132,False
2028,6015.421838,6015.30152956324,6015.54214643676,True
2029,6016.359238,6016.23891081524,6016.47956518476,False
2030,6017.527619,6017.4072684476205,6017.647969552379,True
2031,6017.859221,6017.73886381558,6017.97957818442,False
2032,6018.995197,6018.87481709606,6019.11557690394,True
2033,6020.272248,6020.15184255504,6020.392653444959,False
2034,6021.035954,6020.91553328092,6021.156374719079,False
2035,6021.410945,6021.2905167810995,6021.531373218899,False
2036,6023.224636,6023.10417150728,6023.345100492719,True
2037,6026.045185,6025.9246640963,6026.1657059037,False
2038,6027.247932,6027.12738704136,6027.36847695864,True
2039,6029.226527,6029.1059424694595,6029.347111530539,True
2040,6029.649655,6029.5290620069,6029.7702479930995,True
2041,6030.444634,6030.32402510732,6030.56524289268,True
2042,6032.872513,6032.75185554974,6032.99317045026,True
2043,6034.540851,6034.42016018298,6034.6615418170195,False
2044,6035.192945,6035.0722411411,6035.313648858899,True
2045,6036.763611,6036.64287572778,6036.88434627222,True
2046,6038.680894,6038.56012038212,6038.8016676178795,True
2047,6039.226899,6039.10611446202,6039.34768353798,False
2048,6042.589816,6042.468964203679,6042.710667796319,True
2049,6049.775078,6049.6540824984395,6049.896073501559,False
2050,6050.981354,6050.860334372919,6051.102373627079,True
2051,6052.723191,6052.60213653618,6052.84424546382,True
2052,6053.380881,6053.25981338238,6053.50194861762,True
2053,6055.593561,6055.47244912878,6055.714672871219,False
2054,6056.880556,6056.75941838888,6057.00169361112,False
2055,6058.179884,6058.05872040232,6058.30104759768,False
2056,6065.779692,6065.65837640616,6065.9010075938395,False
2057,6066.495775,6066.374445084501,6066.6171049155,True
2058,6070.341055,6070.2196481789,6070.462461821099,True
2059,6073.103405,6072.9819429318995,6073.224867068099,True
2060,6077.10623,6076.984687875401,6077.2277721246,True
2061,6077.873444,6077.751886531119,6077.995001468879,True
2062,6078.42172,6078.300151565601,6078.5432884344,True
2063,6079.223155,6079.1015705369,6079.344739463099,True
2064,6080.900741,6080.77912298518,6081.02235901482,False
2065,6086.700068,6086.57833399864,6086.821802001359,False
2066,6087.262239,6087.14049375522,6087.383984244779,True
2067,6088.030147,6087.90838639706,6088.15190760294,True
2068,6088.824468,6088.70269151064,6088.946244489359,False
2069,6090.446805,6090.3249960639,6090.568613936099,False
2070,6098.119995,6097.9980326001,6098.2419573999,True
2071,6098.803276,6098.681299934479,6098.925252065519,False
2072,6099.083282,6098.961300334359,6099.205263665639,False
2073,6099.989363,6099.867363212739,6100.111362787259,True
2074,6101.161657,6101.03963376686,6101.283680233139,True
2075,6101.725299,6101.60326449402,6101.847333505979,True
2076,6105.635022,6105.51290929956,6105.75713470044,True
2077,6107.533218,6107.411067335639,6107.655368664359,True
2078,6111.748122,6111.62588703756,6111.8703569624395,False
2079,6112.837405,6112.7151482519,6112.959661748099,True
2080,6113.465684,6113.34341468632,6113.5879533136795,True
2081,6113.963466,6113.84118673068,6114.08574526932,False
2082,6116.166035,6116.0437116793,6116.288358320699,True
2083,6120.556142,6120.43373087716,6120.67855312284,True
2084,6123.362088,6123.23962075824,6123.484555241759,True
2085,6123.833472,6123.71099533056,6123.95594866944,False
2086,6124.48035,6124.357860393,6124.602839607,True
2087,6125.739064,6125.61654921872,6125.86157878128,False
2088,6130.119929,6129.99732660142,6130.24253139858,True
2089,6130.456217,6130.33360787566,6130.57882612434,True
2090,6133.814129,6133.69145271742,6133.936805282579,False
2091,6136.235559,6136.11283428882,6136.358283711179,True
2092,6136.702068,6136.57933395864,6136.824802041359,True
2093,6137.927168,6137.80440945664,6138.04992654336,False
2094,6139.143586,6139.02080312828,6139.266368871719,True
2095,6139.650409,6139.527615991819,6139.773202008179,True
2096,6141.224257,6141.10143251486,6141.347081485139,True
2097,6142.074202,6141.95136051596,6142.19704348404,True
2098,6144.757809,6144.63491384382,6144.8807041561795,True
2099,6150.683097,6150.56008333806,6150.80611066194,True
2100,6151.993136,6151.87009613728,6152.1161758627195,True
2101,6154.067977,6153.944895640459,6154.191058359539,True
2102,6154.515407,6154.392316691859,6154.638497308139,True
2103,6155.238304,6155.11519923392,6155.36140876608,False
2104,6157.087549,6156.96440724902,6157.21069075098,True
2105,6161.352783,6161.22955594434,6161.47601005566,True
2106,6162.170209,6162.0469655958195,6162.293452404179,False
2107,6165.123306,6165.00000353388,6165.24660846612,True
2108,6167.626663,6167.50331046674,6167.750015533259,False
2109,6173.095869,6172.97240708262,6173.219330917379,True
2110,6178.431309,6178.30774037382,6178.554877626179,True
2111,6180.704936,6180.58132190128,6180.8285500987195,True
2112,6187.135068,6187.011325298639,6187.258810701359,True
2113,6189.144126,6189.02034311748,6189.26790888252,True
2114,6200.432855,6200.3088463429,6200.5568636571,True
2115,6205.859937,6205.73581980126,6205.98405419874,True
2116,6207.749451,6207.62529601098,6207.873605989019,True
2117,6208.686951,6208.56277726098,6208.811124739019,True
2118,6208.984427,6208.860247311461,6209.10860668854,False
2119,6209.951376,6209.82717697248,6210.075575027519,False
2120,6213.65484,6213.5305669032,6213.7791130968,False
2121,6214.539989,6214.41569820022,6214.664279799779,False
2122,6215.939548,6215.81522920904,6216.06386679096,True
2123,6220.011596,6219.88719576808,6220.135996231919,True
2124,6223.520607,6223.39613658786,6223.6450774121395,False
2125,6226.369616,6226.2450886076795,6226.4941433923195,True
2126,6234.855274,6234.73057689452,6234.979971105479,True
